,id,retweet_count,favorite_count
0,892420643555336193,6975,33696
1,892177421306343426,5276,29225
2,891815181378084864,3466,21975
3,891689557279858688,7189,36776
4,891327558926688256,7721,35160
5,891087950875897856,2586,17735
6,890971913173991426,1649,10323
7,890729181411237888,15689,56635
8,890609185150312448,3605,24428
9,890240255349198849,6074,27837
10,890006608113172480,6117,26950
11,889880896479866881,4142,24489
12,889665388333682689,8306,41865
13,889638837579907072,3701,23569
14,889531135344209921,1874,13304
15,889278841981685760,4425,22009
16,888917238123831296,3745,25517
17,888804989199671297,3517,22382
18,888554962724278272,2866,17251
19,888078434458587136,2885,19091
20,887705289381826560,4520,26521
21,887517139158093824,9814,40564
22,887473957103951883,14966,59964
23,887343217045368832,8784,29477
24,887101392804085760,4972,26901
25,886983233522544640,6289,30253
26,886736880519319552,2619,10459
27,886680336477933568,3722,19654
28,886366144734445568,2613,18492
29,886267009285017600,4,105
30,886258384151887873,5259,24441
31,886054160059072513,93,0
32,885984800019947520,5590,28489
33,885528943205470208,5308,31498
34,885518971528720385,3100,17938
35,885311592912609280,15376,0
36,885167619883638784,3654,19186
37,884925521741709313,14951,66957
38,884876753390489601,4642,24293
39,884562892145688576,3896,21235
40,884441805382717440,4779,23785
41,884247878851493888,16837,62986
42,884162670584377345,2493,17889
43,883838122936631299,2849,19082
44,883482846933004288,8230,40038
45,883360690899218434,3061,19876
46,883117836046086144,5512,32389
47,882992080364220416,3231,20911
48,882762694511734784,4080,24693
49,882627270321602560,5045,24520
50,882268110199369728,9586,39061
51,882045870035918850,4069,25620
52,881906580714921986,2842,21373
53,881666595344535552,8919,44397
54,881633300179243008,8,113
55,881536004380872706,13353,43293
56,881268444196462592,4486,20421
57,880935762899988482,2327,14999
58,880872448815771648,3193,18651
59,880465832366813184,5194,24923
60,880221127280381952,3451,23572
61,880095782870896641,3637,24231
62,879862464715927552,2916,19640
63,879674319642796034,9,281
64,879492040517615616,2620,20646
65,879415818425184262,37251,92496
66,879376492567855104,2635,14796
67,879130579576475649,5714,0
68,879050749262655488,3938,19745
69,879008229531029506,2233,16717
70,878776093423087618,3422,17068
71,878604707211726852,5901,26349
72,878404777348136964,1071,0
73,878316110768087041,5502,0
74,878281511006478336,1071,6756
75,878057613040115712,5714,37014
76,877736472329191424,15739,68967
77,877611172832227328,70,0
78,877556246731214848,3154,19834
79,877316821321428993,4323,24062
80,877201837425926144,4605,23783
81,876838120628539392,2795,18164
82,876537666061221889,3963,20980
83,876484053909872640,1991,16510
84,876120275196170240,3891,24614
85,875747767867523072,3566,22030
86,875144289856114688,4133,19365
87,875097192612077568,5097,24172
88,875021211251597312,3955,22488
89,874680097055178752,3908,24510
90,874434818259525634,12163,0
91,874296783580663808,3472,22891
92,874057562936811520,3369,20052
93,874012996292530176,8556,30026
94,873580283840344065,3333,21313
95,873337748698140672,1327,0
96,873213775632977920,1327,6297
97,872967104147763200,4546,23976
98,872820683541237760,3158,13023
99,872620804844003328,3058,18264
100,872486979161796608,7690,35987
101,872122724285648897,6808,30106
102,871879754684805121,9213,32970
103,871762521631449091,2959,17816
104,871515927908634625,2927,17843
105,871166179821445120,4880,0
106,871102520638267392,4660,18483
107,871032628920680449,3214,20101
108,870804317367881728,5266,29712
109,870726314365509632,3,105
110,870656317836468226,2190,10856
111,870374049280663552,22672,73728
112,870308999962521604,3537,19420
113,870063196459192321,7053,32319
114,869772420881756160,8662,37887
115,869702957897576449,5366,24974
116,869596645499047938,2629,14139
117,869227993411051520,3192,18082
118,868880397819494401,12207,57727
119,868639477480148993,1744,0
120,868622495443632128,4447,23568
121,868552278524837888,1744,8938
122,867900495410671616,3554,21530
123,867774946302451713,6229,30148
124,867421006826221569,2109,14297
125,867072653475098625,100,0
126,867051520902168576,6755,28606
127,866720684873056260,4120,17820
128,866686824827068416,2954,17070
129,866450705531457537,30078,108503
130,866334964761202691,12163,46432
131,866094527597207552,7138,0
132,865718153858494464,4819,22852
133,865359393868664832,4273,23512
134,865006731092295680,6638,24968
135,864873206498414592,7478,28756
136,864279568663928832,2571,13029
137,864197398364647424,7559,26551
138,863907417377173506,3579,18371
139,863553081350529029,3614,13638
140,863471782782697472,2087,0
141,863432100342583297,4545,21224
142,863427515083354112,80,1955
143,863079547188785154,949,7867
144,863062471531167744,2087,7497
145,862831371563274240,4446,17176
146,862722525377298433,3077,15286
147,862457590147678208,4232,18217
148,862096992088072192,19918,65991
149,861383897657036800,9234,32194
150,861288531465048066,3577,15310
151,861005113778896900,3322,14953
152,860981674716409858,1850,0
153,860924035999428608,676,0
154,860563773140209665,1850,6702
155,860524505164394496,4587,21183
156,860276583193509888,3057,16531
157,860184849394610176,5106,14970
158,860177593139703809,26630,0
159,859924526012018688,3573,17574
160,859851578198683649,3061,13945
161,859607811541651456,1361,16784
162,859196978902773760,26186,80182
163,859074603037188101,11926,30337
164,858860390427611136,7056,0
165,858843525470990336,3019,14084
166,858471635011153920,4243,19428
167,858107933456039936,2534,14189
168,857989990357356544,2261,14458
169,857746408056729600,9316,30716
170,857393404942143489,1436,5297
171,857263160327368704,3962,18207
172,857214891891077121,16,204
173,857062103051644929,146,0
174,857029823797047296,3473,16993
175,856543823941562368,2535,14793
176,856526610513747968,1651,10805
177,856288084350160898,15,486
178,856282028240666624,5565,25152
179,855862651834028034,21,302
180,855860136149123072,849,4399
181,855857698524602368,1854,10832
182,855851453814013952,16085,41807
183,855818117272018944,4799,24230
184,855459453768019968,7287,27021
185,855245323840757760,5251,0
186,855138241867124737,36,0
187,854732716440526848,5332,20619
188,854482394044301312,6001,26499
189,854365224396361728,4135,17160
190,854120357044912130,6574,29140
191,854010172552949760,2786,14807
192,853760880890318849,5106,26008
193,853639147608842240,8843,31458
194,853299958564483072,3162,14130
195,852936405516943360,1783,0
196,852912242202992640,1595,8232
197,852672615818899456,1905,13619
198,852553447878664193,3102,14866
199,852311364735569921,8848,30292
200,852226086759018497,6075,18298
201,852189679701164033,1417,10562
202,851591660324737024,3122,14921
203,851464819735769094,6294,22222
204,851224888060895234,5161,18990
205,850753642995093505,8058,28069
206,850380195714523136,2325,12051
207,850333567704068097,301,3184
208,850145622816686080,3387,15010
209,850019790995546112,4357,18741
210,849776966551130114,6800,27862
211,849668094696017920,4435,0
212,849412302885593088,2822,14650
213,849336543269576704,1684,10535
214,849051919805034497,7604,38902
215,848690551926992896,3914,23217
216,848324959059550208,4135,22772
217,848213670039564288,644,7533
218,848212111729840128,2712,15017
219,847978865427394560,2914,0
220,847971574464610304,394,0
221,847962785489326080,4563,21693
222,847842811428974592,1186,5003
223,847617282490613760,376,6463
224,847606175596138505,3075,17323
225,847251039262605312,3909,18927
226,847157206088847362,5244,18340
227,847116187444137987,2871,19840
228,846874817362120707,3543,18585
229,846514051647705089,10354,41071
230,846505985330044928,2756,13039
231,846153765933735936,8149,29028
232,846139713627017216,9148,28756
233,846042936437604353,2582,14785
234,845812042753855489,7846,26949
235,845677943972139009,4372,23377
236,845397057150107648,1618,7072
237,845306882940190720,4847,21577
238,845098359547420673,6929,0
239,844979544864018432,2306,12643
240,844973813909606400,2843,13906
241,844580511645339650,2808,15271
242,844223788422217728,1987,12686
243,843981021012017153,2698,14084
244,843856843873095681,4164,19923
245,843604394117681152,2476,15658
246,843235543001513987,5389,19928
247,842846295480000512,3312,14195
248,842765311967449089,1175,6283
249,842535590457499648,3168,16878
250,842163532590374912,5251,22682
251,842115215311396866,2755,13006
252,841833993020538882,13535,0
253,841680585030541313,7144,23994
254,841439858740625411,3309,11701
255,841320156043304961,5012,18384
256,841314665196081154,4228,14718
257,841077006473256960,4880,21300
258,840761248237133825,1619,0
259,840728873075638272,14567,0
260,840698636975636481,2,163
261,840696689258311684,889,11452
262,840632337062862849,1619,8409
263,840370681858686976,4172,15302
264,840268004936019968,5204,17851
265,839990271299457024,2064,12500
266,839549326359670784,7056,25522
267,839290600511926273,132,0
268,839239871831150596,5924,25173
269,838952994649550848,3658,18324
270,838921590096166913,1853,10396
271,838916489579200512,31,0
272,838831947270979586,10003,0
273,838561493054533637,1230,10231
274,838476387338051585,4334,20921
275,838201503651401729,9160,0
276,838150277551247360,302,1566
277,838085839343206401,1,133
278,838083903487373313,2833,16425
279,837820167694528512,7138,31769
280,837482249356513284,405,3598
281,837471256429613056,2059,11960
282,837110210464448512,2175,15042
283,836989968035819520,2109,11924
284,836753516572119041,4256,18084
285,836677758902222849,2021,11812
286,836648853927522308,507,0
287,836397794269200385,25031,0
288,836380477523124226,2745,13882
289,836260088725786625,3976,19904
290,836001077879255040,3883,17849
291,835685285446955009,7404,0
292,835574547218894849,3292,16616
293,835536468978302976,1540,0
294,835309094223372289,19121,0
295,835297930240217089,2734,15405
296,835264098648616962,1540,7217
297,835246439529840640,63,1987
298,835172783151792128,5287,24520
299,835152434251116546,2755,20884
300,834931633769889797,1489,10081
301,834786237630337024,5104,20165
302,834574053763584002,2311,12785
303,834477809192075265,9747,0
304,834458053273591808,1544,9016
305,834209720923721728,4318,19209
306,834167344700198914,3358,14800
307,834089966724603904,1961,9422
308,834086379323871233,2037,12215
309,833863086058651648,2206,12585
310,833826103416520705,3483,17040
311,833732339549220864,204,0
312,833722901757046785,2993,19646
313,833479644947025920,1882,13971
314,833124694597443584,4435,18951
315,832998151111966721,2008,12400
316,832769181346996225,38,0
317,832757312314028032,3315,15821
318,832682457690300417,2662,11116
319,832645525019123713,484,2731
320,832636094638288896,2555,14860
321,832397543355072512,2035,11215
322,832369877331693569,2914,16050
323,832273440279240704,2140,10626
324,832215909146226688,5710,0
325,832215726631055365,8571,0
326,832088576586297345,2,58
327,832040443403784192,8807,0
328,832032802820481025,4294,16733
329,831939777352105988,5648,22440
330,831926988323639298,34,319
331,831911600680497154,5958,25786
332,831670449226514432,1686,9768
333,831650051525054464,1783,6665
334,831552930092285952,2157,8432
335,831322785565769729,1440,8743
336,831315979191906304,1036,6165
337,831309418084069378,2259,11066
338,831262627380748289,1885,11127
339,830956169170665475,1373,7489
340,830583320585068544,15376,62231
341,830173239259324417,5228,0
342,830097400375152640,2688,9128
343,829878982036299777,4590,0
344,829861396166877184,1790,11487
345,829501995190984704,9747,29820
346,829449946868879360,1857,9847
347,829141528400556032,6750,22848
348,829011960981237760,15062,50169
349,828801551087042563,3150,0
350,828770345708580865,5385,24017
351,828708714936930305,10297,34144
352,828650029636317184,1233,8927
353,828409743546925057,1078,6026
354,828408677031882754,1182,7229
355,828381636999917570,2055,11830
356,828376505180889089,991,6970
357,828372645993398273,2721,11835
358,828361771580813312,165,2063
359,828046555563323392,2648,11023
360,828011680017821696,1981,9749
361,827933404142436356,4813,18798
362,827653905312006145,2787,14560
363,827600520311402496,863,7051
364,827324948884643840,2800,14912
365,827199976799354881,2056,9976
366,826958653328592898,4590,20248
367,826848821049180160,9310,33963
368,826615380357632002,3671,0
369,826598799820865537,229,4841
370,826598365270007810,2174,9418
371,826476773533745153,3887,17327
372,826240494070030336,2412,12492
373,826204788643753985,855,4583
374,826115272272650244,2859,14697
375,825876512159186944,1735,9893
376,825829644528148480,2324,11981
377,825535076884762624,16308,53807
378,825147591692263424,4161,17208
379,825120256414846976,1165,0
380,825026590719483904,1165,5884
381,824796380199809024,5079,0
382,824775126675836928,3260,14016
383,824663926340194305,1637,9915
384,824325613288833024,9859,11146
385,824297048279236611,3557,14183
386,824025158776213504,556,4568
387,823939628516474880,2523,10030
388,823719002937630720,10318,0
389,823699002998870016,2331,13173
390,823581115634085888,2434,12215
391,823333489516937216,22,660
392,823322678127919110,3709,14778
393,823269594223824897,9188,0
394,822975315408461824,3191,16330
395,822872901745569793,39793,123639
396,822859134160621569,2106,12415
397,822647212903690241,5937,0
398,822610361945911296,2722,13925
399,822489057087389700,5936,17053
400,822462944365645825,13088,26203
401,822244816520155136,9188,33008
402,822163064745328640,4357,0
403,821886076407029760,2132,10643
404,821813639212650496,3115,0
405,821765923262631936,1555,7880
406,821522889702862852,1626,7548
407,821421320206483457,5113,0
408,821407182352777218,3980,11060
409,821153421864615936,9,234
410,821149554670182400,1821,8081
411,821107785811234820,1967,9037
412,821044531881721856,2117,11908
413,820837357901512704,6217,0
414,820749716845686786,9160,29726
415,820690176645140481,2992,11558
416,820494788566847489,521,0
417,820446719150292993,2383,0
418,820314633777061888,521,3146
419,820078625395449857,5764,18574
420,820013781606658049,1080,0
421,819952236453363712,1080,5006
422,819924195358416896,4529,12191
423,819711362133872643,2861,12571
424,819588359383371776,1865,9126
425,819347104292290561,1115,6816
426,819238181065359361,379,2133
427,819227688460238848,6217,21726
428,819015337530290176,34437,0
429,819015331746349057,17735,0
430,819006400881917954,17735,42857
431,819004803107983360,34437,82363
432,818646164899774465,19373,0
433,818627210458333184,7038,21155
434,818614493328580609,2346,9274
435,818588835076603904,5669,0
436,818536468981415936,2264,10229
437,818307523543449600,7425,0
438,818259473185828864,2074,10376
439,818145370475810820,2361,11591
440,817908911860748288,739,4594
441,817827839487737858,25031,48425
442,817777686764523521,2514,10202
443,817536400337801217,2720,11076
444,817502432452313088,3131,0
445,817423860136083457,13535,31744
446,817415592588222464,885,5280
447,817181837579653120,7834,0
448,817171292965273600,1857,8281
449,817120970343411712,2406,11501
450,817056546584727552,1510,8105
451,816829038950027264,4372,0
452,816816676327063552,1886,9442
453,816697700272001025,2047,9206
454,816450570814898180,7425,28568
455,816336735214911488,1795,8147
456,816091915477250048,1980,8461
457,816062466425819140,942,0
458,816014286006976512,4863,0
459,815990720817401858,942,4677
460,815966073409433600,7834,21061
461,815745968457060357,3844,0
462,815736392542261248,2109,9280
463,815639385530101762,1547,7794
464,815390420867969024,3553,9781
465,814986499976527872,1183,7233
466,814638523311648768,2516,10661
467,814578408554463233,5440,0
468,814530161257443328,1734,8200
469,814153002265309185,8082,27158
470,813944609378369540,2944,0
471,813910438903693312,1725,8833
472,813812741911748608,12992,34500
473,813800681631023104,1640,7862
474,813217897535406080,6828,17610
475,813202720496779264,1700,8743
476,813187593374461952,4033,18763
477,813172488309972993,1803,8774
478,813157409116065792,2059,7357
479,813142292504645637,2237,8057
480,813130366689148928,418,4252
481,813127251579564032,2913,11179
482,813112105746448384,2555,9771
483,813096984823349248,3372,9997
484,813081950185472002,2586,9401
485,813066809284972545,1821,7523
486,813051746834595840,6818,19874
487,812781120811126785,1784,7128
488,812709060537683968,1348,6278
489,812503143955202048,1147,5726
490,812466873996607488,1796,7557
491,812372279581671427,3413,12896
492,811985624773361665,1305,6891
493,811744202451197953,1468,7134
494,811647686436880384,680,5304
495,811627233043480576,2840,12034
496,811386762094317568,5959,19792
497,810984652412424192,1328,5036
498,810896069567610880,1639,8513
499,810657578271330305,2461,10396
500,810284430598270976,10468,33188
501,810254108431155201,3150,13929
502,809920764300447744,3671,14738
503,809808892968534016,4557,0
504,809448704142938112,1363,6589
505,809220051211603969,5228,18818
506,809084759137812480,3285,12523
507,808838249661788160,2857,9623
508,808733504066486276,2029,7466
509,808501579447930884,2452,10729
510,808344865868283904,19373,40074
511,808134635716833280,5492,0
512,808106460588765185,2060,8360
513,808001312164028416,3296,11801
514,807621403335917568,3375,13804
515,807106840509214720,51457,111204
516,807059379405148160,6865,0
517,807010152071229440,3618,12426
518,806629075125202948,32241,70324
519,806620845233815552,5124,0
520,806576416489959424,1818,4648
521,806542213899489280,2211,9708
522,806242860592926720,10839,0
523,806219024703037440,1131,6121
524,805958939288408065,4995,0
525,805932879469572096,1795,7860
526,805826884734976000,1710,6219
527,805823200554876929,7437,0
528,805520635690676224,1547,5456
529,805487436403003392,2370,8321
530,805207613751304193,1623,7451
531,804738756058218496,3591,12944
532,804475857670639616,1885,5820
533,804413760345620481,3000,0
534,804026241225523202,14985,41910
535,803773340896923648,2579,9514
536,803692223237865472,6901,0
537,803638050916102144,3875,10351
538,803380650405482500,1765,7371
539,803321560782307329,4938,0
540,803276597545603072,2290,9512
541,802952499103731712,1867,8555
542,802624713319034886,2716,0
543,802600418706604034,1377,6745
544,802572683846291456,2349,8492
545,802323869084381190,5456,15293
546,802265048156610565,1288,6600
547,802239329049477120,2451,8620
548,802185808107208704,250,0
549,801958328846974976,1592,7347
550,801854953262350336,218,1718
551,801538201127157760,1948,7798
552,801285448605831168,770,5721
553,801167903437357056,5492,23113
554,801127390143516673,3691,0
555,801115127852503040,1982,7660
556,800859414831898624,90,643
557,800855607700029440,1511,0
558,800751577355128832,2618,10068
559,800513324630806528,2817,12460
560,800459316964663297,2056,9021
561,800443802682937345,4012,0
562,800388270626521089,2630,10577
563,800188575492947969,3680,0
564,800141422401830912,2383,14464
565,800018252395122689,12264,26790
566,799774291445383169,4354,0
567,799757965289017345,1999,7937
568,799422933579902976,1793,7665
569,799308762079035393,5059,0
570,799297110730567681,2551,9363
571,799063482566066176,2335,7666
572,798933969379225600,4143,12382
573,798925684722855936,1355,7139
574,798705661114773508,6190,0
575,798701998996647937,7212,0
576,798697898615730177,6074,0
577,798694562394996736,4626,0
578,798686750113755136,2172,0
579,798682547630837760,4418,0
580,798673117451325440,5203,0
581,798665375516884993,3667,0
582,798644042770751489,1738,0
583,798628517273620480,1857,0
584,798585098161549313,5254,0
585,798576900688019456,5459,0
586,798340744599797760,3131,0
587,798209839306514432,2418,9896
588,797971864723324932,2880,10913
589,797545162159308800,4604,13824
590,797236660651966464,6135,18868
591,797165961484890113,24,212
592,796904159865868288,8333,0
593,796865951799083009,1825,7286
594,796759840936919040,2820,11171
595,796563435802726400,6708,0
596,796484825502875648,1645,7158
597,796387464403357696,3877,10421
598,796177847564038144,13323,0
599,796149749086875649,13323,30397
600,796125600683540480,1680,4723
601,796116448414461957,2244,8615
602,796080075804475393,2158,8001
603,796031486298386433,3492,10239
604,795464331001561088,21888,46627
605,795400264262053889,2676,9464
606,795076730285391872,5079,15301
607,794983741416415232,3148,0
608,794926597468000259,2153,9651
609,794355576146903043,9632,0
610,794332329137291264,2529,9099
611,794205286408003585,3103,8739
612,793962221541933056,4557,15853
613,793845145112371200,1739,8745
614,793614319594401792,2918,0
615,793601777308463104,1511,7556
616,793500921481273345,2225,10087
617,793286476301799424,8571,23276
618,793271401113350145,2239,8223
619,793256262322548741,7772,18873
620,793241302385262592,3064,9949
621,793226087023144960,2706,9256
622,793210959003287553,2600,8445
623,793195938047070209,5256,14396
624,793180763617361921,1858,6543
625,793165685325201412,2620,8872
626,793150605191548928,1592,5832
627,793135492858580992,2348,6055
628,793120401413079041,3671,11988
629,792913359805018113,3698,13540
630,792883833364439040,3991,10678
631,792773781206999040,1569,6978
632,792394556390137856,4005,12672
633,792050063153438720,1665,6764
634,791821351946420224,19629,0
635,791784077045166082,8850,0
636,791780927877898241,3544,0
637,791774931465953280,20685,42595
638,791672322847637504,2918,11117
639,791406955684368384,3844,12462
640,791312159183634433,2358,8303
641,791026214425268224,3792,0
642,790987426131050500,1981,9285
643,790946055508652032,4372,15822
644,790723298204217344,2139,0
645,790698755171364864,1798,7782
646,790581949425475584,6623,19483
647,790337589677002753,1763,7403
648,790277117346975746,2944,11860
649,790227638568808452,3294,0
650,789986466051088384,2139,8775
651,789960241177853952,3809,0
652,789903600034189313,3871,9757
653,789628658055020548,1638,7059
654,789599242079838210,1787,6361
655,789530877013393408,3148,11057
656,789314372632018944,2130,8180
657,789280767834746880,4576,0
658,789268448748703744,2435,8629
659,789137962068021249,2600,9206
660,788908386943430656,11675,25982
661,788765914992902144,9631,25812
662,788552643979468800,6632,0
663,788412144018661376,4908,14672
664,788178268662984705,1967,6864
665,788150585577050112,1196,5780
666,788070120937619456,3200,0
667,788039637453406209,1220,5772
668,787810552592695296,2832,8131
669,787717603741622272,2578,9690
670,787397959788929025,2657,10301
671,787322443945877504,1621,7373
672,787111942498508800,6281,0
673,786963064373534720,7404,25208
674,786729988674449408,2269,0
675,786709082849828864,5710,17322
676,786664955043049472,2359,10025
677,786595970293370880,2903,8948
678,786363235746385920,3206,10247
679,786286427768250368,2635,7541
680,786233965241827333,4357,14355
681,786051337297522688,145,1353
682,786036967502913536,6480,0
683,785927819176054784,2974,10776
684,785872687017132033,1667,6319
685,785639753186217984,2100,7435
686,785533386513321988,1832,8553
687,785515384317313025,1157,5774
688,785264754247995392,1513,6879
689,785170936622350336,4481,11324
690,784826020293709826,3000,9547
691,784517518371221505,2356,8459
692,784431430411685888,1181,5432
693,784183165795655680,7437,18893
694,784057939640352768,10318,28010
695,783839966405230592,10003,28281
696,783821107061198850,1822,6951
697,783695101801398276,2981,9834
698,783466772167098368,2072,7941
699,783391753726550016,5073,15943
700,783347506784731136,5131,0
701,783334639985389568,10839,27377
702,783085703974514689,2016,7703
703,782969140009107456,6865,22749
704,782747134529531904,1316,7050
705,782722598790725632,4995,16227
706,782598640137187329,1763,7365
707,782305867769217024,5113,15656
708,782021823840026624,5711,0
709,781955203444699136,3126,10539
710,781661882474196992,2510,9843
711,781655249211752448,1047,3762
712,781524693396357120,5124,19525
713,781308096455073793,2376,6724
714,781251288990355457,1922,7898
715,781163403222056960,2572,9247
716,780931614150983680,6708,20445
717,780858289093574656,1856,6777
718,780800785462489090,1198,5174
719,780601303617732608,3115,11400
720,780543529827336192,1623,5931
721,780496263422808064,3411,0
722,780476555013349377,103,0
723,780459368902959104,999,4980
724,780192070812196864,2076,8184
725,780092040432480260,2120,0
726,780074436359819264,4556,11387
727,779834332596887552,6480,17691
728,779377524342161408,2873,8235
729,779124354206535695,16942,0
730,779056095788752897,4192,13838
731,778990705243029504,6631,18677
732,778774459159379968,9114,0
733,778764940568104960,337,819
734,778748913645780993,1203,6435
735,778650543019483137,1384,5404
736,778624900596654080,940,4327
737,778408200802557953,3994,12825
738,778396591732486144,11292,0
739,778383385161035776,1018,5488
740,778286810187399168,3054,9704
741,778039087836069888,2454,7963
742,778027034220126208,1489,6177
743,777953400541634568,3256,0
744,777885040357281792,1511,5986
745,777684233540206592,2716,10587
746,777641927919427584,3905,0
747,777621514455814149,2332,8187
748,777189768882946048,3972,13272
749,776819012571455488,12542,0
750,776813020089548800,1111,4593
751,776477788987613185,2549,8210
752,776249906839351296,8416,0
753,776218204058357768,14647,28006
754,776201521193218049,2330,9003
755,776113305656188928,4011,11076
756,776088319444877312,141,1711
757,775898661951791106,15463,0
758,775842724423557120,2454,11003
759,775733305207554048,3691,13035
760,775729183532220416,4262,12234
761,775364825476165632,2708,6923
762,775350846108426240,3614,9548
763,775085132600442880,4354,14587
764,774757898236878852,1650,8108
765,774639387460112384,1610,6346
766,774314403806253056,5059,20468
767,773985732834758656,3575,10124
768,773922284943896577,1619,6033
769,773704687002451968,1494,6222
770,773670353721753600,1220,5037
771,773547596996571136,5669,20747
772,773336787167145985,4653,0
773,773308824254029826,6929,21917
774,773247561583001600,2993,8850
775,773191612633579521,3791,9357
776,772877495989305348,3568,8026
777,772826264096874500,2201,7551
778,772615324260794368,3107,0
779,772581559778025472,1579,6088
780,772193107915964416,1285,5663
781,772152991789019136,1048,3580
782,772117678702071809,686,3540
783,772114945936949249,440,2577
784,772102971039580160,861,3763
785,771908950375665664,1749,6165
786,771770456517009408,3131,11251
787,771500966810099713,2414,7739
788,771380798096281600,4653,9885
789,771171053431250945,6868,0
790,771136648247640064,2700,8576
791,771102124360998913,1325,5849
792,771014301343748096,1533,6459
793,770787852854652928,1100,4604
794,770772759874076672,1320,4871
795,770655142660169732,1663,6894
796,770414278348247044,1921,5925
797,770293558247038976,1351,5832
798,770093767776997377,2803,0
799,770069151037685760,2117,7122
800,769940425801170949,8807,29180
801,769695466921623552,1559,6022
802,769335591808995329,7105,0
803,769212283578875904,1592,5069
804,768970937022709760,5977,13342
805,768909767477751808,2429,0
806,768855141948723200,819,3918
807,768609597686943744,1094,3841
808,768596291618299904,1184,4731
809,768554158521745409,5368,0
810,768473857036525572,3151,12741
811,768193404517830656,3256,10160
812,767884188863397888,1263,4453
813,767754930266464257,4938,14943
814,767500508068192258,2141,7019
815,767191397493538821,3457,11502
816,767122157629476866,2630,9521
817,766793450729734144,1249,4730
818,766714921925144576,345,2458
819,766693177336135680,727,3785
820,766423258543644672,1449,5616
821,766313316352462849,1728,6326
822,766078092750233600,2410,0
823,766069199026450432,770,3928
824,766008592277377025,456,3524
825,765719909049503744,1986,6785
826,765669560888528897,1128,4845
827,765395769549590528,3099,25059
828,765371061932261376,1997,6664
829,765222098633691136,3107,10883
830,764857477905154048,1642,6056
831,764259802650378240,1384,5619
832,763956972077010945,49,730
833,763837565564780549,3792,11720
834,763183847194451968,1352,5047
835,763167063695355904,2743,0
836,763103485927849985,2109,6906
837,762699858130116608,3294,11333
838,762471784394268675,5886,10488
839,762464539388485633,3809,9616
840,762316489655476224,1027,4488
841,762035686371364864,14242,29736
842,761976711479193600,1817,5030
843,761750502866649088,3575,0
844,761745352076779520,792,4001
845,761672994376806400,26630,46133
846,761599872357261312,1096,3875
847,761371037149827077,16588,0
848,761334018830917632,1332,4813
849,761292947749015552,998,4171
850,761227390836215808,1437,4985
851,761004547850530816,3200,10618
852,760893934457552897,886,3564
853,760656994973933572,1744,6153
854,760641137271070720,1185,4659
855,760539183865880579,3325,7060
856,760521673607086080,1278,3912
857,760290219849637889,10533,25003
858,760252756032651264,795,3694
859,760190180481531904,1645,5338
860,760153949710192640,28,0
861,759943073749200896,1926,5511
862,759846353224826880,1793,6268
863,759793422261743616,1756,5568
864,759557299618865152,1101,4389
865,759447681597108224,2269,7923
866,759446261539934208,453,1559
867,759197388317847553,1798,5687
868,759159934323924993,1065,0
869,759099523532779520,3808,13577
870,759047813560868866,1844,6051
871,758854675097526272,838,3317
872,758828659922702336,3541,10448
873,758740312047005698,1496,5367
874,758474966123810816,912,3544
875,758467244762497024,2026,4466
876,758405701903519748,1757,4858
877,758355060040593408,956,3144
878,758099635764359168,9114,17661
879,758041019896193024,338,2524
880,757741869644341248,3015,6391
881,757729163776290825,7184,0
882,757725642876129280,1108,4247
883,757611664640446465,1004,4284
884,757597904299253760,277,0
885,757596066325864448,954,4060
886,757400162377592832,6298,14104
887,757393109802180609,1574,5431
888,757354760399941633,1298,4202
889,756998049151549440,1830,5861
890,756939218950160384,1831,6196
891,756651752796094464,1190,4686
892,756526248105566208,3287,9677
893,756303284449767430,1002,3680
894,756288534030475264,16258,41081
895,756275833623502848,1402,5964
896,755955933503782912,2618,6812
897,755206590534418437,4891,15253
898,755110668769038337,10155,19677
899,754874841593970688,7217,0
900,754856583969079297,2307,6422
901,754747087846248448,476,2407
902,754482103782404096,1785,4918
903,754449512966619136,671,3495
904,754120377874386944,2158,7369
905,753655901052166144,1987,5435
906,753420520834629632,3227,7319
907,753398408988139520,1725,5345
908,753375668877008896,2120,7121
909,753298634498793472,5191,0
910,753294487569522689,955,3121
911,753039830821511168,19121,34496
912,753026973505581056,874,3642
913,752932432744185856,6281,11731
914,752917284578922496,1437,6483
915,752701944171524096,2608,0
916,752682090207055872,1456,5584
917,752660715232722944,1418,4066
918,752568224206688256,2078,5100
919,752519690950500352,3148,6837
920,752334515931054080,1006,3584
921,752309394570878976,14861,0
922,752173152931807232,1667,5526
923,751950017322246144,830,2842
924,751937170840121344,1195,4820
925,751830394383790080,1784,5427
926,751793661361422336,2609,5381
927,751598357617971201,2822,7386
928,751583847268179968,1001,4087
929,751538714308972544,1144,4697
930,751456908746354688,920,2999
931,751251247299190784,5374,11700
932,751205363882532864,1661,5887
933,751132876104687617,1180,4719
934,750868782890057730,1242,4444
935,750719632563142656,4576,12227
936,750506206503038976,1046,4128
937,750429297815552001,3905,12265
938,750383411068534784,1038,4257
939,750381685133418496,26,669
940,750147208377409536,872,2900
941,750132105863102464,1174,3356
942,750117059602808832,1204,4042
943,750101899009982464,773,2838
944,750086836815486976,490,2019
945,750071704093859840,3023,7227
946,750056684286914561,817,2946
947,750041628174217216,565,2956
948,750026558547456000,717,2520
949,750011400160841729,819,2998
